,xB,t,Q2,phi,bin,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
2553,0.365,-0.342,3.053,67.1,144,deg,d4SigUU,0.0343086,nb GeV^-4,0.00281346,0.00375382,CLAS,e-,5.88,p,0.938272088
2554,0.365,-0.342,3.053,82.1,144,deg,d4SigUU,0.0350854,nb GeV^-4,0.00436728,0.00240686,CLAS,e-,5.88,p,0.938272088
2555,0.365,-0.341,3.053,97.2,144,deg,d4SigUU,0.0227343,nb GeV^-4,0.00253549,0.00177303,CLAS,e-,5.88,p,0.938272088
2556,0.365,-0.341,3.054,112.2,144,deg,d4SigUU,0.0204648,nb GeV^-4,0.00206189,0.00169081,CLAS,e-,5.88,p,0.938272088
2557,0.365,-0.341,3.056,127.3,144,deg,d4SigUU,0.0237987,nb GeV^-4,0.00304317,0.00282809,CLAS,e-,5.88,p,0.938272088
2558,0.365,-0.341,3.056,142.4,144,deg,d4SigUU,0.0184959,nb GeV^-4,0.00357722,0.00402268,CLAS,e-,5.88,p,0.938272088
2559,0.365,-0.341,3.057,172.5,144,deg,d4SigUU,0.0249029,nb GeV^-4,0.00819492,0.00245047,CLAS,e-,5.88,p,0.938272088
2560,0.365,-0.341,3.057,187.5,144,deg,d4SigUU,0.0124158,nb GeV^-4,0.0039494,0.00195567,CLAS,e-,5.88,p,0.938272088
2561,0.365,-0.341,3.057,202.6,144,deg,d4SigUU,0.0137934,nb GeV^-4,0.00291853,0.000817577,CLAS,e-,5.88,p,0.938272088
2562,0.365,-0.341,3.056,217.6,144,deg,d4SigUU,0.0175196,nb GeV^-4,0.00291854,0.00221426,CLAS,e-,5.88,p,0.938272088
2563,0.365,-0.341,3.056,232.7,144,deg,d4SigUU,0.0145577,nb GeV^-4,0.00208457,0.00133047,CLAS,e-,5.88,p,0.938272088
2564,0.365,-0.341,3.054,247.8,144,deg,d4SigUU,0.022971,nb GeV^-4,0.00263702,0.00260077,CLAS,e-,5.88,p,0.938272088
2565,0.365,-0.341,3.053,262.8,144,deg,d4SigUU,0.0263705,nb GeV^-4,0.00280067,0.00186147,CLAS,e-,5.88,p,0.938272088
2566,0.365,-0.342,3.053,277.9,144,deg,d4SigUU,0.0323379,nb GeV^-4,0.00368661,0.00269199,CLAS,e-,5.88,p,0.938272088
2567,0.365,-0.342,3.053,292.9,144,deg,d4SigUU,0.0381944,nb GeV^-4,0.00377753,0.00308836,CLAS,e-,5.88,p,0.938272088
2568,0.364,-0.343,3.054,307.9,144,deg,d4SigUU,0.0707127,nb GeV^-4,0.00578457,0.0057939,CLAS,e-,5.88,p,0.938272088
2569,0.364,-0.343,3.057,322.9,144,deg,d4SigUU,0.080929,nb GeV^-4,0.00517944,0.00509233,CLAS,e-,5.88,p,0.938272088
2570,0.364,-0.344,3.057,337.7,144,deg,d4SigUU,0.113653,nb GeV^-4,0.00527865,0.00768466,CLAS,e-,5.88,p,0.938272088
2571,0.364,-0.343,3.038,352.5,144,deg,d4SigUU,0.127271,nb GeV^-4,0.005988,0.00807925,CLAS,e-,5.88,p,0.938272088
2572,0.365,-0.449,2.944,7.6,145,deg,d4SigUU,0.145127,nb GeV^-4,0.00851969,0.00988009,CLAS,e-,5.88,p,0.938272088
2573,0.365,-0.45,3.016,22.5,145,deg,d4SigUU,0.0986969,nb GeV^-4,0.00568842,0.00658199,CLAS,e-,5.88,p,0.938272088
2574,0.364,-0.451,3.057,36.9,145,deg,d4SigUU,0.06232,nb GeV^-4,0.00333187,0.00391737,CLAS,e-,5.88,p,0.938272088
2575,0.364,-0.45,3.052,51.9,145,deg,d4SigUU,0.0389686,nb GeV^-4,0.00280179,0.00242796,CLAS,e-,5.88,p,0.938272088
2576,0.365,-0.449,3.051,67,145,deg,d4SigUU,0.0231117,nb GeV^-4,0.00177502,0.00231546,CLAS,e-,5.88,p,0.938272088
2577,0.365,-0.448,3.051,82.1,145,deg,d4SigUU,0.0211991,nb GeV^-4,0.00315522,0.0017868,CLAS,e-,5.88,p,0.938272088
2578,0.365,-0.448,3.052,97.1,145,deg,d4SigUU,0.0133745,nb GeV^-4,0.00201766,0.000938394,CLAS,e-,5.88,p,0.938272088
2579,0.365,-0.448,3.053,112.2,145,deg,d4SigUU,0.0106228,nb GeV^-4,0.00139369,0.000828893,CLAS,e-,5.88,p,0.938272088
2580,0.365,-0.448,3.054,127.3,145,deg,d4SigUU,0.0103355,nb GeV^-4,0.00167275,0.000881273,CLAS,e-,5.88,p,0.938272088
2581,0.365,-0.447,3.055,142.3,145,deg,d4SigUU,0.0023938,nb GeV^-4,0.000833451,0.000460831,CLAS,e-,5.88,p,0.938272088
2582,0.365,-0.447,3.056,157.4,145,deg,d4SigUU,0.00623503,nb GeV^-4,0.00206536,0.000714596,CLAS,e-,5.88,p,0.938272088
2583,0.365,-0.447,3.056,172.5,145,deg,d4SigUU,0.00419259,nb GeV^-4,0.00171777,0.000636363,CLAS,e-,5.88,p,0.938272088
2584,0.365,-0.447,3.056,187.5,145,deg,d4SigUU,0.00477748,nb GeV^-4,0.0018638,0.000801574,CLAS,e-,5.88,p,0.938272088
2585,0.365,-0.447,3.056,202.6,145,deg,d4SigUU,0.0119143,nb GeV^-4,0.00250646,0.000707497,CLAS,e-,5.88,p,0.938272088
2586,0.365,-0.448,3.054,232.7,145,deg,d4SigUU,0.00883431,nb GeV^-4,0.00165567,0.00234477,CLAS,e-,5.88,p,0.938272088
2587,0.365,-0.448,3.053,247.8,145,deg,d4SigUU,0.0156558,nb GeV^-4,0.0026493,0.00111338,CLAS,e-,5.88,p,0.938272088
2588,0.365,-0.448,3.052,262.9,145,deg,d4SigUU,0.0124718,nb GeV^-4,0.00174142,0.00105515,CLAS,e-,5.88,p,0.938272088
2589,0.365,-0.448,3.051,277.9,145,deg,d4SigUU,0.0208523,nb GeV^-4,0.0022665,0.00162656,CLAS,e-,5.88,p,0.938272088
2590,0.365,-0.449,3.051,293,145,deg,d4SigUU,0.0274224,nb GeV^-4,0.00254326,0.00290163,CLAS,e-,5.88,p,0.938272088
2591,0.364,-0.45,3.052,308.1,145,deg,d4SigUU,0.0323432,nb GeV^-4,0.00273373,0.00319303,CLAS,e-,5.88,p,0.938272088
2592,0.364,-0.451,3.057,323.1,145,deg,d4SigUU,0.0662559,nb GeV^-4,0.00351487,0.00452825,CLAS,e-,5.88,p,0.938272088
2593,0.365,-0.45,3.016,337.5,145,deg,d4SigUU,0.100129,nb GeV^-4,0.00458316,0.00643969,CLAS,e-,5.88,p,0.938272088
2594,0.365,-0.449,2.944,352.4,145,deg,d4SigUU,0.147105,nb GeV^-4,0.00727971,0.0131508,CLAS,e-,5.88,p,0.938272088
2595,0.365,-0.608,2.94,22.9,146,deg,d4SigUU,0.0938459,nb GeV^-4,0.00700368,0.00716351,CLAS,e-,5.88,p,0.938272088
2596,0.365,-0.611,3.048,36.7,146,deg,d4SigUU,0.042386,nb GeV^-4,0.00249234,0.00316707,CLAS,e-,5.88,p,0.938272088
2597,0.365,-0.609,3.047,51.8,146,deg,d4SigUU,0.023828,nb GeV^-4,0.00152165,0.00153905,CLAS,e-,5.88,p,0.938272088
2598,0.365,-0.607,3.047,66.9,146,deg,d4SigUU,0.0143735,nb GeV^-4,0.00130211,0.001005,CLAS,e-,5.88,p,0.938272088
2599,0.365,-0.606,3.048,82,146,deg,d4SigUU,0.00673325,nb GeV^-4,0.000913912,0.000839102,CLAS,e-,5.88,p,0.938272088
2600,0.365,-0.606,3.05,97.1,146,deg,d4SigUU,0.00675617,nb GeV^-4,0.00151598,0.00126738,CLAS,e-,5.88,p,0.938272088
2601,0.365,-0.605,3.052,112.2,146,deg,d4SigUU,0.00411172,nb GeV^-4,0.000722915,0.000443135,CLAS,e-,5.88,p,0.938272088
2602,0.365,-0.605,3.053,127.3,146,deg,d4SigUU,0.00758468,nb GeV^-4,0.00197242,0.000692164,CLAS,e-,5.88,p,0.938272088
2603,0.365,-0.605,3.054,142.3,146,deg,d4SigUU,0.00910889,nb GeV^-4,0.00422856,0.00278994,CLAS,e-,5.88,p,0.938272088
2604,0.365,-0.605,3.055,157.4,146,deg,d4SigUU,0.0182152,nb GeV^-4,0.014079,0.00210984,CLAS,e-,5.88,p,0.938272088
2605,0.365,-0.605,3.056,172.5,146,deg,d4SigUU,0.00918136,nb GeV^-4,0.00762723,0.000538665,CLAS,e-,5.88,p,0.938272088
2606,0.365,-0.605,3.054,217.7,146,deg,d4SigUU,0.00323337,nb GeV^-4,0.000808761,0.000502155,CLAS,e-,5.88,p,0.938272088
2607,0.365,-0.605,3.053,232.7,146,deg,d4SigUU,0.00505999,nb GeV^-4,0.00121576,0.00073761,CLAS,e-,5.88,p,0.938272088
2608,0.365,-0.605,3.052,247.8,146,deg,d4SigUU,0.00636576,nb GeV^-4,0.00109443,0.000921006,CLAS,e-,5.88,p,0.938272088
2609,0.365,-0.606,3.05,262.9,146,deg,d4SigUU,0.00736078,nb GeV^-4,0.0013257,0.000531423,CLAS,e-,5.88,p,0.938272088
2610,0.365,-0.606,3.048,278,146,deg,d4SigUU,0.0106078,nb GeV^-4,0.00127584,0.0010569,CLAS,e-,5.88,p,0.938272088
2611,0.365,-0.607,3.047,293.1,146,deg,d4SigUU,0.0173218,nb GeV^-4,0.00173887,0.00140085,CLAS,e-,5.88,p,0.938272088
2612,0.365,-0.609,3.047,308.2,146,deg,d4SigUU,0.0232904,nb GeV^-4,0.00185174,0.00144957,CLAS,e-,5.88,p,0.938272088
2613,0.365,-0.611,3.048,323.3,146,deg,d4SigUU,0.0436764,nb GeV^-4,0.00248214,0.00303604,CLAS,e-,5.88,p,0.938272088
2614,0.365,-0.608,2.94,337.1,146,deg,d4SigUU,0.0740831,nb GeV^-4,0.00411306,0.0102826,CLAS,e-,5.88,p,0.938272088
2615,0.365,-0.877,3.036,36.5,147,deg,d4SigUU,0.0192726,nb GeV^-4,0.00120418,0.00115677,CLAS,e-,5.88,p,0.938272088
2616,0.365,-0.874,3.038,51.7,147,deg,d4SigUU,0.00960921,nb GeV^-4,0.000704437,0.000741701,CLAS,e-,5.88,p,0.938272088
2617,0.365,-0.872,3.041,66.9,147,deg,d4SigUU,0.00645169,nb GeV^-4,0.000690726,0.000461128,CLAS,e-,5.88,p,0.938272088
2618,0.365,-0.87,3.043,82,147,deg,d4SigUU,0.00454311,nb GeV^-4,0.000967346,0.000773098,CLAS,e-,5.88,p,0.938272088
2619,0.365,-0.869,3.048,97.1,147,deg,d4SigUU,0.00282071,nb GeV^-4,0.000730601,0.000325195,CLAS,e-,5.88,p,0.938272088
2620,0.365,-0.868,3.049,112.2,147,deg,d4SigUU,0.000786707,nb GeV^-4,0.000422298,0.000198545,CLAS,e-,5.88,p,0.938272088
2621,0.365,-0.868,3.052,217.7,147,deg,d4SigUU,0.00283723,nb GeV^-4,0.00168393,0.000165741,CLAS,e-,5.88,p,0.938272088
2622,0.365,-0.868,3.049,247.8,147,deg,d4SigUU,0.00122853,nb GeV^-4,0.000706553,0.000331437,CLAS,e-,5.88,p,0.938272088
2623,0.365,-0.869,3.048,262.9,147,deg,d4SigUU,0.00342529,nb GeV^-4,0.000912834,1485.17,CLAS,e-,5.88,p,0.938272088
2624,0.365,-0.87,3.043,278,147,deg,d4SigUU,0.0038581,nb GeV^-4,0.000664514,0.000353548,CLAS,e-,5.88,p,0.938272088
2625,0.365,-0.872,3.041,293.1,147,deg,d4SigUU,0.00734117,nb GeV^-4,0.000953312,0.000617877,CLAS,e-,5.88,p,0.938272088
2626,0.365,-0.874,3.038,308.3,147,deg,d4SigUU,0.013116,nb GeV^-4,0.00124981,0.00093193,CLAS,e-,5.88,p,0.938272088
2627,0.365,-0.877,3.036,323.5,147,deg,d4SigUU,0.0175322,nb GeV^-4,0.00108639,0.00154199,CLAS,e-,5.88,p,0.938272088
2628,0.365,-1.441,2.979,22.7,148,deg,d4SigUU,0.00986164,nb GeV^-4,0.00103621,0.00136191,CLAS,e-,5.88,p,0.938272088
2629,0.365,-1.391,3.012,36.4,148,deg,d4SigUU,0.00527904,nb GeV^-4,0.000534252,0.000341559,CLAS,e-,5.88,p,0.938272088
2630,0.365,-1.398,3.025,51.7,148,deg,d4SigUU,0.00180206,nb GeV^-4,0.000267898,0.000538879,CLAS,e-,5.88,p,0.938272088
2631,0.365,-1.397,3.033,66.8,148,deg,d4SigUU,0.00137849,nb GeV^-4,0.000415633,8.40784E-05,CLAS,e-,5.88,p,0.938272088
2632,0.365,-1.396,3.04,82,148,deg,d4SigUU,0.00196742,nb GeV^-4,0.000777341,0.000276577,CLAS,e-,5.88,p,0.938272088
2633,0.368,-1.389,3.056,172.7,148,deg,d4SigUU,0.00135436,nb GeV^-4,0.000704957,7.89723E-05,CLAS,e-,5.88,p,0.938272088
2634,0.365,-1.396,3.04,278,148,deg,d4SigUU,0.00112794,nb GeV^-4,0.000495619,0.000178333,CLAS,e-,5.88,p,0.938272088
2635,0.365,-1.397,3.033,293.2,148,deg,d4SigUU,0.00100447,nb GeV^-4,0.000947576,0.000389545,CLAS,e-,5.88,p,0.938272088
2636,0.365,-1.398,3.025,308.3,148,deg,d4SigUU,0.00429981,nb GeV^-4,0.000736872,0.000299799,CLAS,e-,5.88,p,0.938272088
2637,0.365,-1.391,3.012,323.6,148,deg,d4SigUU,0.00428685,nb GeV^-4,0.000409102,0.000412365,CLAS,e-,5.88,p,0.938272088
2638,0.365,-1.441,2.979,337.3,148,deg,d4SigUU,0.0104246,nb GeV^-4,0.000798024,0.00118548,CLAS,e-,5.88,p,0.938272088
2639,0.392,-0.213,2.514,7.5,149,deg,d4SigUU,0.0856595,nb GeV^-4,0.0195295,0.00507382,CLAS,e-,5.88,p,0.938272088
2640,0.392,-0.213,2.515,22.4,149,deg,d4SigUU,0.0467172,nb GeV^-4,0.0122763,0.0146409,CLAS,e-,5.88,p,0.938272088
2641,0.392,-0.213,2.516,37.4,149,deg,d4SigUU,0.0609549,nb GeV^-4,0.0152942,0.0077954,CLAS,e-,5.88,p,0.938272088
2642,0.392,-0.213,2.517,52.4,149,deg,d4SigUU,0.0587652,nb GeV^-4,0.0167617,0.012238,CLAS,e-,5.88,p,0.938272088
2643,0.392,-0.213,2.519,82.4,149,deg,d4SigUU,0.0307752,nb GeV^-4,0.0157775,0.0234315,CLAS,e-,5.88,p,0.938272088
2644,0.392,-0.213,2.518,292.6,149,deg,d4SigUU,0.0614514,nb GeV^-4,0.0233816,0.00928743,CLAS,e-,5.88,p,0.938272088
2645,0.392,-0.213,2.517,307.6,149,deg,d4SigUU,0.109071,nb GeV^-4,0.0316779,0.00654119,CLAS,e-,5.88,p,0.938272088
2646,0.392,-0.213,2.516,322.6,149,deg,d4SigUU,0.0479183,nb GeV^-4,0.00842572,0.0100061,CLAS,e-,5.88,p,0.938272088
2647,0.392,-0.213,2.515,337.6,149,deg,d4SigUU,0.0391242,nb GeV^-4,0.00583606,0.00327204,CLAS,e-,5.88,p,0.938272088
2648,0.392,-0.213,2.514,352.5,149,deg,d4SigUU,0.0481362,nb GeV^-4,0.00972175,0.00288181,CLAS,e-,5.88,p,0.938272088
2649,0.398,-0.266,2.548,7.5,150,deg,d4SigUU,0.0623799,nb GeV^-4,0.00732366,0.00516047,CLAS,e-,5.88,p,0.938272088
2650,0.398,-0.265,2.55,37.3,150,deg,d4SigUU,0.0188224,nb GeV^-4,0.00223572,0.00248495,CLAS,e-,5.88,p,0.938272088
2651,0.399,-0.264,2.552,52.3,150,deg,d4SigUU,0.0317148,nb GeV^-4,0.00360778,0.0032796,CLAS,e-,5.88,p,0.938272088
2652,0.399,-0.264,2.554,67.3,150,deg,d4SigUU,0.028729,nb GeV^-4,0.00393038,0.00203019,CLAS,e-,5.88,p,0.938272088
2653,0.399,-0.263,2.556,82.3,150,deg,d4SigUU,0.0160092,nb GeV^-4,0.00300233,0.00217145,CLAS,e-,5.88,p,0.938272088
2654,0.399,-0.263,2.559,97.3,150,deg,d4SigUU,0.0304759,nb GeV^-4,0.0164191,0.00177704,CLAS,e-,5.88,p,0.938272088
2655,0.399,-0.263,2.559,262.7,150,deg,d4SigUU,0.00890165,nb GeV^-4,0.00346358,0.000998144,CLAS,e-,5.88,p,0.938272088
2656,0.399,-0.263,2.556,277.7,150,deg,d4SigUU,0.0226011,nb GeV^-4,0.00564443,0.0107213,CLAS,e-,5.88,p,0.938272088
2657,0.399,-0.264,2.554,292.7,150,deg,d4SigUU,0.0280679,nb GeV^-4,0.00502798,0.00198059,CLAS,e-,5.88,p,0.938272088
2658,0.399,-0.264,2.552,307.7,150,deg,d4SigUU,0.0250837,nb GeV^-4,0.00337464,0.00224261,CLAS,e-,5.88,p,0.938272088
2659,0.398,-0.265,2.55,322.7,150,deg,d4SigUU,0.0368843,nb GeV^-4,0.00366979,0.00313687,CLAS,e-,5.88,p,0.938272088
2660,0.398,-0.265,2.549,337.6,150,deg,d4SigUU,0.049327,nb GeV^-4,0.00456826,0.00309083,CLAS,e-,5.88,p,0.938272088
2661,0.398,-0.266,2.548,352.5,150,deg,d4SigUU,0.039102,nb GeV^-4,0.00337046,0.00267914,CLAS,e-,5.88,p,0.938272088
2662,0.398,-0.345,2.549,7.4,151,deg,d4SigUU,0.0509549,nb GeV^-4,0.00379351,0.0030669,CLAS,e-,5.88,p,0.938272088
2663,0.398,-0.344,2.55,22.3,151,deg,d4SigUU,0.0438153,nb GeV^-4,0.00394863,0.00308241,CLAS,e-,5.88,p,0.938272088
2664,0.399,-0.344,2.552,37.2,151,deg,d4SigUU,0.0450622,nb GeV^-4,0.0043856,0.00276186,CLAS,e-,5.88,p,0.938272088
2665,0.399,-0.343,2.554,52.2,151,deg,d4SigUU,0.0276,nb GeV^-4,0.00257739,0.00251482,CLAS,e-,5.88,p,0.938272088
2666,0.399,-0.342,2.556,67.2,151,deg,d4SigUU,0.0223789,nb GeV^-4,0.00298521,0.00265473,CLAS,e-,5.88,p,0.938272088
2667,0.399,-0.342,2.558,82.2,151,deg,d4SigUU,0.0143157,nb GeV^-4,0.0042953,0.00132857,CLAS,e-,5.88,p,0.938272088
2668,0.399,-0.341,2.56,97.2,151,deg,d4SigUU,0.00994982,nb GeV^-4,0.00449636,0.000580169,CLAS,e-,5.88,p,0.938272088
2669,0.399,-0.341,2.56,262.8,151,deg,d4SigUU,0.00945481,nb GeV^-4,0.00601756,0.00267679,CLAS,e-,5.88,p,0.938272088
2670,0.399,-0.342,2.558,277.8,151,deg,d4SigUU,0.0158883,nb GeV^-4,0.00485473,0.00248625,CLAS,e-,5.88,p,0.938272088
2671,0.399,-0.342,2.556,292.8,151,deg,d4SigUU,0.0224492,nb GeV^-4,0.00406172,0.00274033,CLAS,e-,5.88,p,0.938272088
2672,0.399,-0.343,2.554,307.8,151,deg,d4SigUU,0.0348692,nb GeV^-4,0.00396217,0.00393741,CLAS,e-,5.88,p,0.938272088
2673,0.398,-0.344,2.55,337.7,151,deg,d4SigUU,0.0406899,nb GeV^-4,0.00264109,0.00255837,CLAS,e-,5.88,p,0.938272088
2674,0.398,-0.345,2.549,352.6,151,deg,d4SigUU,0.0487007,nb GeV^-4,0.0031166,0.00313732,CLAS,e-,5.88,p,0.938272088
2675,0.398,-0.455,2.549,7.4,152,deg,d4SigUU,0.0499663,nb GeV^-4,0.00314916,0.00298589,CLAS,e-,5.88,p,0.938272088
2676,0.398,-0.454,2.55,22.2,152,deg,d4SigUU,0.0471059,nb GeV^-4,0.00337316,0.00548253,CLAS,e-,5.88,p,0.938272088
2677,0.399,-0.452,2.551,37.1,152,deg,d4SigUU,0.0290117,nb GeV^-4,0.00247982,0.00180011,CLAS,e-,5.88,p,0.938272088
2678,0.399,-0.451,2.554,52,152,deg,d4SigUU,0.023447,nb GeV^-4,0.00216422,0.00195219,CLAS,e-,5.88,p,0.938272088
2679,0.399,-0.45,2.556,67.1,152,deg,d4SigUU,0.0149415,nb GeV^-4,0.00195552,0.00533888,CLAS,e-,5.88,p,0.938272088
2680,0.399,-0.449,2.558,82.1,152,deg,d4SigUU,0.0518355,nb GeV^-4,0.0276731,0.0030225,CLAS,e-,5.88,p,0.938272088
2681,0.4,-0.448,2.562,112.2,152,deg,d4SigUU,0.0120295,nb GeV^-4,0.00758889,0.000701435,CLAS,e-,5.88,p,0.938272088
2682,0.399,-0.449,2.558,277.9,152,deg,d4SigUU,0.0675307,nb GeV^-4,0.0355236,0.00402138,CLAS,e-,5.88,p,0.938272088
2683,0.399,-0.45,2.556,292.9,152,deg,d4SigUU,0.032983,nb GeV^-4,0.00587249,0.00594984,CLAS,e-,5.88,p,0.938272088
2684,0.399,-0.451,2.554,308,152,deg,d4SigUU,0.0195712,nb GeV^-4,0.00209506,0.0021592,CLAS,e-,5.88,p,0.938272088
2685,0.399,-0.452,2.551,322.9,152,deg,d4SigUU,0.035855,nb GeV^-4,0.00254594,0.00212068,CLAS,e-,5.88,p,0.938272088
2686,0.398,-0.454,2.55,337.8,152,deg,d4SigUU,0.0389748,nb GeV^-4,0.00217633,0.00233689,CLAS,e-,5.88,p,0.938272088
2687,0.398,-0.455,2.549,352.6,152,deg,d4SigUU,0.0511578,nb GeV^-4,0.0029253,0.00309516,CLAS,e-,5.88,p,0.938272088
2688,0.398,-0.621,2.547,7.2,153,deg,d4SigUU,0.0509841,nb GeV^-4,0.00221459,0.00318607,CLAS,e-,5.88,p,0.938272088
2689,0.398,-0.618,2.548,21.9,153,deg,d4SigUU,0.0348491,nb GeV^-4,0.00217471,0.00241676,CLAS,e-,5.88,p,0.938272088
2690,0.399,-0.614,2.55,36.9,153,deg,d4SigUU,0.0174584,nb GeV^-4,0.00137027,0.0011184,CLAS,e-,5.88,p,0.938272088
2691,0.399,-0.611,2.553,51.9,153,deg,d4SigUU,0.0172164,nb GeV^-4,0.00153487,0.00126028,CLAS,e-,5.88,p,0.938272088
2692,0.399,-0.609,2.555,67,153,deg,d4SigUU,0.00875862,nb GeV^-4,0.00117994,0.000851397,CLAS,e-,5.88,p,0.938272088
2693,0.4,-0.606,2.562,112.2,153,deg,d4SigUU,0.0136766,nb GeV^-4,0.0109658,1814.95,CLAS,e-,5.88,p,0.938272088
2694,0.4,-0.606,2.563,127.3,153,deg,d4SigUU,0.00749726,nb GeV^-4,0.00211971,0.000633043,CLAS,e-,5.88,p,0.938272088
2695,0.4,-0.606,2.562,247.8,153,deg,d4SigUU,0.0233311,nb GeV^-4,0.0174582,0.00136043,CLAS,e-,5.88,p,0.938272088
2696,0.399,-0.609,2.555,293,153,deg,d4SigUU,0.0101457,nb GeV^-4,0.00184703,0.00266357,CLAS,e-,5.88,p,0.938272088
2697,0.399,-0.611,2.553,308.1,153,deg,d4SigUU,0.0185196,nb GeV^-4,0.00187883,0.00132453,CLAS,e-,5.88,p,0.938272088
2698,0.399,-0.614,2.55,323.1,153,deg,d4SigUU,0.0230299,nb GeV^-4,0.00154446,0.00137572,CLAS,e-,5.88,p,0.938272088
2699,0.398,-0.618,2.548,338.1,153,deg,d4SigUU,0.0326787,nb GeV^-4,0.00153403,0.00211621,CLAS,e-,5.88,p,0.938272088
2700,0.398,-0.621,2.547,352.8,153,deg,d4SigUU,0.0472593,nb GeV^-4,0.00188885,0.00309888,CLAS,e-,5.88,p,0.938272088
2701,0.4,-0.873,2.511,7.9,154,deg,d4SigUU,0.0485215,nb GeV^-4,0.0022966,0.00293314,CLAS,e-,5.88,p,0.938272088
2702,0.399,-0.903,2.542,21.4,154,deg,d4SigUU,0.0262208,nb GeV^-4,0.00138946,0.00226233,CLAS,e-,5.88,p,0.938272088
2703,0.399,-0.888,2.547,36.5,154,deg,d4SigUU,0.0166755,nb GeV^-4,0.00137211,0.00110492,CLAS,e-,5.88,p,0.938272088
2704,0.399,-0.88,2.551,51.7,154,deg,d4SigUU,0.00843501,nb GeV^-4,0.000800941,0.000576925,CLAS,e-,5.88,p,0.938272088
2705,0.399,-0.876,2.554,66.8,154,deg,d4SigUU,0.00392856,nb GeV^-4,0.000881403,0.00159652,CLAS,e-,5.88,p,0.938272088
2706,0.4,-0.869,2.56,112.1,154,deg,d4SigUU,0.0107375,nb GeV^-4,0.00920724,0.00217224,CLAS,e-,5.88,p,0.938272088
2707,0.4,-0.87,2.563,127.3,154,deg,d4SigUU,0.0123643,nb GeV^-4,0.00544037,0.0030013,CLAS,e-,5.88,p,0.938272088
2708,0.4,-0.869,2.565,142.4,154,deg,d4SigUU,0.0085347,nb GeV^-4,0.00716288,0.000503282,CLAS,e-,5.88,p,0.938272088
2709,0.4,-0.869,2.566,202.6,154,deg,d4SigUU,0.00283409,nb GeV^-4,0.00215156,0.00161848,CLAS,e-,5.88,p,0.938272088
2710,0.4,-0.869,2.565,217.6,154,deg,d4SigUU,0.0105226,nb GeV^-4,0.0044101,0.00351616,CLAS,e-,5.88,p,0.938272088
2711,0.4,-0.87,2.563,232.7,154,deg,d4SigUU,0.0177307,nb GeV^-4,0.00907951,0.00179021,CLAS,e-,5.88,p,0.938272088
2712,0.399,-0.876,2.554,293.2,154,deg,d4SigUU,0.00482744,nb GeV^-4,0.00116855,0.000489335,CLAS,e-,5.88,p,0.938272088
2713,0.399,-0.88,2.551,308.3,154,deg,d4SigUU,0.00797684,nb GeV^-4,0.000993945,0.00122565,CLAS,e-,5.88,p,0.938272088
2714,0.399,-0.888,2.547,323.5,154,deg,d4SigUU,0.0143322,nb GeV^-4,0.00109732,0.00111632,CLAS,e-,5.88,p,0.938272088
2715,0.399,-0.903,2.542,338.6,154,deg,d4SigUU,0.0276152,nb GeV^-4,0.00117445,0.00266326,CLAS,e-,5.88,p,0.938272088
2716,0.4,-0.873,2.511,352.1,154,deg,d4SigUU,0.0538866,nb GeV^-4,0.00244704,0.00341881,CLAS,e-,5.88,p,0.938272088
2717,0.4,-1.433,2.528,20.9,155,deg,d4SigUU,0.01353,nb GeV^-4,0.000879908,0.000804786,CLAS,e-,5.88,p,0.938272088
2718,0.4,-1.425,2.541,36.2,155,deg,d4SigUU,0.00554432,nb GeV^-4,0.000606648,0.000594729,CLAS,e-,5.88,p,0.938272088
2719,0.4,-1.416,2.548,51.5,155,deg,d4SigUU,0.00244086,nb GeV^-4,0.000459645,0.000588233,CLAS,e-,5.88,p,0.938272088
2720,0.399,-1.408,2.551,66.7,155,deg,d4SigUU,0.00274725,nb GeV^-4,0.00239876,0.000160191,CLAS,e-,5.88,p,0.938272088
2721,0.402,-1.392,2.569,142.1,155,deg,d4SigUU,0.00489,nb GeV^-4,0.0033912,0.000285134,CLAS,e-,5.88,p,0.938272088
2722,0.402,-1.392,2.569,217.9,155,deg,d4SigUU,0.00124812,nb GeV^-4,0.000530015,0.00126883,CLAS,e-,5.88,p,0.938272088
2723,0.402,-1.402,2.567,247.5,155,deg,d4SigUU,0.00162557,nb GeV^-4,0.000871554,0.000403727,CLAS,e-,5.88,p,0.938272088
2724,0.399,-1.408,2.551,293.3,155,deg,d4SigUU,0.00365665,nb GeV^-4,0.00293123,0.000241273,CLAS,e-,5.88,p,0.938272088
2725,0.4,-1.416,2.548,308.5,155,deg,d4SigUU,0.00182966,nb GeV^-4,0.000504098,0.000527191,CLAS,e-,5.88,p,0.938272088
2726,0.4,-1.425,2.541,323.8,155,deg,d4SigUU,0.00601526,nb GeV^-4,0.000554297,0.000606901,CLAS,e-,5.88,p,0.938272088
2727,0.4,-1.433,2.528,339.1,155,deg,d4SigUU,0.0119044,nb GeV^-4,0.000588063,0.00149646,CLAS,e-,5.88,p,0.938272088
2728,0.39,-0.215,3.203,22.4,156,deg,d4SigUU,0.0910879,nb GeV^-4,0.0215216,0.026927,CLAS,e-,5.88,p,0.938272088
2729,0.391,-0.215,3.204,37.4,156,deg,d4SigUU,0.0660367,nb GeV^-4,0.0126901,0.00425448,CLAS,e-,5.88,p,0.938272088
